SeqName	Description	Gene ID	log2FC	"baseMean
MtrBTN2"	"baseMean
Hemocytes"	FDR	"Confimed
Quanteval"
TRINITY_DN6502_c0_g1_i3255459	Hypothetical predicted protein	 -	6.128478665	18.84979407	0.176850941	1.10E-10	TRUE
TRINITY_DN477_c1_g1_i1217087	Annexin A4	ANXA4	-1.180377984	154.4938584	350.1375504	1.11E-10	TRUE
TRINITY_DN1425_c0_g1_i452136	MICOS complex subunit MIC13	MICOS13	-2.047973075	58.52696493	242.284601	1.12E-10	TRUE
TRINITY_DN2119_c0_g1_i1114446	Calmodulin-1	CALM1	-5.886438297	1.485950716	88.24195102	1.16E-10	TRUE
TRINITY_DN136118_c0_g1_i744358	Hypothetical predicted protein	 -	8.07248822	52.00723994	0	1.45E-10	TRUE
TRINITY_DN678_c0_g1_i15260802	Hypothetical predicted protein	 -	7.348453284	31.49823956	0	1.64E-10	TRUE
TRINITY_DN988_c0_g2_i1311126	Proteasome subunit beta type-7	PSMB7	1.966383826	158.9185477	40.65436201	1.75E-10	TRUE
TRINITY_DN15111_c0_g1_i161151	Hypothetical predicted protein	 -	-3.064804935	10.01947081	83.27766566	1.80E-10	TRUE
TRINITY_DN407_c1_g1_i8198046	PTB domain-containing engulfment adapter protein 1	GULP1	-3.754328025	1.507132114	20.22935917	1.80E-10	TRUE
TRINITY_DN1122208_c0_g1_i115976	Hypothetical predicted protein	 -	7.434439872	46.66376202	0.180009956	1.97E-10	TRUE
TRINITY_DN16673_c0_g2_i175234	Protein quiver	qvr	-5.73504912	2.116976417	112.0383697	1.98E-10	TRUE
TRINITY_DN6611_c0_g2_i1257425	Slit homolog 1 protein	SLIT1	-4.815068215	0.59606841	16.81228302	2.11E-10	TRUE
TRINITY_DN7388_c0_g1_i2271832	Hypothetical predicted protein	 -	8.073089283	52.03168638	0	2.17E-10	TRUE
TRINITY_DN3811_c0_g1_i1189794	Peptidyl-prolyl cis-trans isomerase H	PPIH	1.484883484	62.04206112	22.1668734	2.17E-10	TRUE
TRINITY_DN9589_c0_g1_i10306794	Uromodulin	UMOD	5.394760788	8.13379921	0	2.26E-10	TRUE
TRINITY_DN769_c2_g3_i1277270	Hypothetical predicted protein	 -	7.028527624	25.21879937	0	2.31E-10	TRUE
TRINITY_DN26322_c0_g1_i1146646	Hypothetical predicted protein	 -	-5.941327254	1.205912714	73.58631984	2.33E-10	FALSE
TRINITY_DN2664_c1_g1_i3148152	Hypothetical predicted protein	 -	9.405197123	131.0280992	0	2.33E-10	TRUE
TRINITY_DN11696_c0_g1_i522258	Hypothetical predicted protein	 -	6.927808168	45.80768582	0.35367046	2.45E-10	TRUE
TRINITY_DN2578_c0_g1_i1143944	Hypothetical predicted protein	 -	-2.689586196	30.44048055	196.8167695	2.47E-10	TRUE
TRINITY_DN45132_c0_g1_i16209576	Protein arginine N-methyltransferase 6	PRMT6	-3.786109165	0	2.277074359	2.52E-10	TRUE
TRINITY_DN5975_c0_g3_i2245152	Tubulin beta chain	TUBB	6.06094394	12.90561153	0	2.58E-10	TRUE
TRINITY_DN29951_c0_g2_i1161365	Hypothetical predicted protein	 -	9.556439001	283.3674618	0.351684329	2.67E-10	TRUE
TRINITY_DN238_c0_g1_i2133598	Myosin-9	MYH9	-1.923938837	39.793429	150.9150255	2.69E-10	TRUE
TRINITY_DN4660_c0_g1_i1213483	Exocyst complex component 5	EXOC5	-1.151069851	9.511772705	21.19134756	2.93E-10	TRUE
TRINITY_DN128855_c7_g1_i136628	Retrovirus-related Pol polyprotein from transposon 297	 -	7.968397009	94.27746553	0.360019913	3.06E-10	TRUE
TRINITY_DN13797_c0_g2_i246250	Hypothetical predicted protein	 -	6.843292255	43.23082544	0.356829475	3.19E-10	TRUE
TRINITY_DN89919_c1_g1_i1297621	Hypothetical predicted protein	 -	-2.62324107	2.985677325	18.38648383	3.27E-10	TRUE
TRINITY_DN65442_c0_g1_i6256127	Hypothetical predicted protein	 -	3.147957507	10.78863512	1.204639564	3.29E-10	TRUE
TRINITY_DN7825_c0_g1_i1279401	Epidermal growth factor receptor kinase substrate 8	EPS8	5.146893601	9.553100385	0.180009956	3.32E-10	TRUE
TRINITY_DN4140_c0_g1_i10199755	Orexin receptor type 2	HCRTR1	8.341929044	62.69492367	0	3.39E-10	TRUE
TRINITY_DN1146_c0_g1_i819384	Hypothetical predicted protein	 -	6.970958793	33.83600994	0.180009956	3.45E-10	TRUE
TRINITY_DN2354_c0_g1_i2131075	Deoxycytidylate deaminase	DCTD	4.26938195	87.43800962	4.52062917	3.47E-10	TRUE
TRINITY_DN4590_c0_g2_i2211537	Multiple epidermal growth factor-like domains protein 11	MEGF11	8.124778902	53.92693761	0	3.92E-10	TRUE
TRINITY_DN1128_c0_g1_i316905	Lipopolysaccharide-binding protein	LBP	-7.229023505	0.911063703	135.0915496	3.99E-10	TRUE
TRINITY_DN3092_c0_g1_i3165701	PAT complex subunit Asterix	WDR83OS	1.672920582	358.6651479	112.4515435	4.19E-10	TRUE
TRINITY_DN7106_c0_g1_i7267117	Hypothetical predicted protein	 -	3.220025039	9.812992105	1.060229556	4.31E-10	TRUE
TRINITY_DN222_c0_g1_i1121261	Cornifelin	CNFN	-3.759851749	106.9777374	1449.187021	4.33E-10	TRUE
TRINITY_DN358454_c2_g1_i1182813	Prolow-density lipoprotein receptor-related protein 1 	LRP1	6.992648982	24.60051445	0	4.47E-10	TRUE
TRINITY_DN175_c0_g1_i184860	Trefoil factor 3	TFF3	-9.389707603	2.131787426	1424.052951	4.65E-10	TRUE
TRINITY_DN11156_c0_g1_i1214882	Hypothetical predicted protein	 -	5.814237481	79.18919069	1.420218046	4.88E-10	TRUE
TRINITY_DN678_c0_g1_i16260804	Hypothetical predicted protein	 -	8.9277742	183.2930882	0.339416244	6.45E-10	TRUE
TRINITY_DN3353_c0_g1_i3175386	Hypothetical predicted protein	 -	6.860472329	22.46454294	0	6.81E-10	TRUE
TRINITY_DN4124_c0_g1_i11199262	Poly [ADP-ribose] polymerase 1	PARP1	1.859256727	22.83349062	6.300701676	6.81E-10	TRUE
TRINITY_DN2198_c0_g2_i3119680	Galectin	 -	-3.919870692	34.88178751	528.0559062	7.03E-10	TRUE
TRINITY_DN1205_c1_g1_i127145	Hypothetical predicted protein	 -	7.377273534	32.13563565	0	7.05E-10	TRUE
TRINITY_DN16328_c0_g1_i372270	Hypothetical predicted protein	 -	4.745614965	47.08036415	1.762824728	7.05E-10	TRUE
TRINITY_DN1469_c0_g1_i257001	Cyclin-dependent kinase 2-interacting protein	CINP	2.590601202	63.13515709	10.47299108	8.04E-10	TRUE
TRINITY_DN1127_c0_g1_i116763	Bifunctional peptidase and arginyl-hydroxylase JMJD5	KDM8	-3.588067154	3.596556744	43.14366094	8.48E-10	TRUE
TRINITY_DN579_c0_g1_i29241714	Hypothetical predicted protein	 -	6.263821759	14.84366103	0	8.54E-10	TRUE
TRINITY_DN2805_c0_g1_i9154208	Mitochondrial carrier homolog 2	MTCH2	1.538593729	85.37514528	29.39524023	8.60E-10	TRUE
TRINITY_DN10338_c0_g4_i14460	cysteine-rich secretory protein	 -	-4.045119941	4.760106662	78.76607949	9.02E-10	TRUE
TRINITY_DN14514_c2_g2_i254822	Hypothetical predicted protein	 -	-7.821164266	0.911063703	204.0245062	9.08E-10	TRUE
TRINITY_DN20265_c0_g1_i2107380	RNA-directed DNA polymerase from mobile element jockey	jockey\pol	7.039647764	35.47387516	0.176819519	9.36E-10	TRUE
TRINITY_DN9337_c1_g1_i1303138	T-complex protein 1 subunit delta	CCT4	1.273677314	98.94063301	40.93894786	1.36E-09	TRUE
TRINITY_DN1514_c0_g2_i161535	Hypothetical predicted protein	 -	-9.961100588	0.287443506	320.280717	1.52E-09	TRUE
TRINITY_DN4938_c0_g3_i1221618	"Solute carrier family 2, facilitated glucose transporter member 3 "	SLC2A3	2.567313976	11.33390011	1.903550633	1.61E-09	TRUE
TRINITY_DN2874_c0_g1_i1156823	Hypothetical predicted protein	 -	7.071677634	25.99275959	0	1.61E-09	TRUE
TRINITY_DN3634_c0_g1_i2184483	Integrin beta-1	ITGB1	0.84401356	38.93006337	21.65960405	1.61E-09	TRUE
TRINITY_DN10583_c3_g1_i17514	Hypothetical predicted protein	 -	4.791587834	63.08948563	2.28114089	1.69E-09	TRUE
TRINITY_DN44374_c0_g1_i1207583	Hypothetical predicted protein	 -	3.773972847	5.160862663	0.342606682	1.83E-09	TRUE
TRINITY_DN942_c0_g1_i2304578	Hypothetical predicted protein	 -	-5.661218248	0.308624904	16.25558792	1.86E-09	TRUE
TRINITY_DN35404_c0_g1_i10181166	Hypothetical predicted protein	 -	2.806008276	12.20363613	1.741478996	2.06E-09	TRUE
TRINITY_DN244965_c1_g1_i3137448	Nucleolar GTP-binding protein 1	NOG1	3.742282394	136.3028304	10.19353374	2.22E-09	TRUE
TRINITY_DN54854_c1_g2_i2234956	Exocyst complex component 3	EXOC3	-1.932154983	2.369462632	9.103934115	2.28E-09	TRUE
TRINITY_DN6084_c0_g1_i4247510	Hypothetical predicted protein	 -	-4.45339225	0.308624904	7.048719199	2.33E-09	TRUE
TRINITY_DN7545_c0_g1_i3274630	Hypothetical predicted protein	 -	-4.397600949	0	3.47129794	2.47E-09	TRUE
TRINITY_DN6848_c0_g1_i16261967	All trans-polyprenyl-diphosphate synthase PDSS1	PDSS1	1.562761902	13.94103795	4.733448034	2.63E-09	TRUE
TRINITY_DN2034_c0_g3_i1108213	RNA-binding protein 4	RBM4	2.298718883	166.5457398	33.82032722	2.75E-09	TRUE
TRINITY_DN8155_c0_g1_i6284856	Kelch-like protein 22 	KLHL22	-5.965569902	0	10.30375675	2.75E-09	TRUE
TRINITY_DN32737_c0_g1_i1172563	Mediator of RNA polymerase II transcription subunit 29	MED29	1.373427941	43.46370474	16.78310131	3.65E-09	TRUE
TRINITY_DN1588_c0_g2_i168540	Hypothetical predicted protein	 -	-4.22587554	11.7696134	219.8347055	3.85E-09	TRUE
TRINITY_DN73935_c0_g1_i1271928	Hypothetical predicted protein	 -	-4.542646073	0	3.84124017	3.93E-09	TRUE
TRINITY_DN244330_c0_g1_i2137087	Stress-associated endoplasmic reticulum protein 1	SERP1	2.014652037	3407.463279	843.2294077	4.06E-09	TRUE
TRINITY_DN47389_c0_g1_i2215872	Hypothetical predicted protein	 -	4.434599677	4.177814146	0	4.07E-09	TRUE
TRINITY_DN20875_c0_g4_i1112207	Hypothetical predicted protein	 -	-1.545175128	33.93592621	99.20808465	4.14E-09	TRUE
TRINITY_DN162947_c0_g3_i272042	Hypothetical predicted protein	 -	-4.70017203	1.514537618	38.92430442	4.28E-09	TRUE
TRINITY_DN4254_c0_g1_i11203004	Hypothetical predicted protein	 -	1.200382349	110.5360551	48.10987508	4.47E-09	TRUE
TRINITY_DN54617_c0_g1_i5234492	Hypothetical predicted protein	 -	3.025174393	46.218573	5.6913449	4.55E-09	TRUE
TRINITY_DN4580_c0_g2_i1211283	Hypothetical predicted protein	 -	3.748122862	11.71554494	0.862032882	4.58E-09	TRUE
TRINITY_DN27828_c0_g1_i1153249	"ATPase inhibitor, mitochondrial "	ATP5IF1	1.362573259	472.7451619	183.8369349	4.81E-09	TRUE
TRINITY_DN5278_c0_g1_i1230343	Plasma membrane ascorbate-dependent reductase CYBRD1	CYBRD1	2.091168347	27.64762212	6.482049968	4.94E-09	TRUE
TRINITY_DN1840_c0_g2_i291757	Tripartite motif-containing protein 3	TRIM3	-4.502680933	2.139192931	47.7104061	4.97E-09	TRUE
TRINITY_DN2858_c0_g1_i1156113	Hypothetical predicted protein	 -	-4.849439016	2.060837728	60.00821513	5.45E-09	TRUE
TRINITY_DN3256_c0_g2_i1172021	Glutamate carboxypeptidase 2	FOLH1	-4.272464029	1.787170115	34.63656834	5.65E-09	TRUE
TRINITY_DN113_c0_g1_i218437	Hypothetical predicted protein	 -	-8.921019294	5.305371657	2574.929975	5.67E-09	TRUE
TRINITY_DN433007_c1_g1_i1204972	Contactin-2	CNTN2	6.666925198	19.62701932	0	5.70E-09	TRUE
TRINITY_DN9702_c0_g1_i1308456	Hypothetical predicted protein	 -	1.873479565	19.89654648	5.442806509	5.72E-09	TRUE
TRINITY_DN56854_c1_g1_i1239303	Neuronal acetylcholine receptor subunit alpha-7	CHRNA7	4.876896624	5.677540755	0	5.80E-09	TRUE
TRINITY_DN3084_c0_g3_i3165390	Thioredoxin domain-containing protein 12	TXNDC12	3.499153111	33.69150095	2.981718508	6.14E-09	TRUE
TRINITY_DN355_c0_g1_i3181970	Hypothetical predicted protein	 -	-8.582902149	7.694441204	2944.867917	6.18E-09	TRUE
TRINITY_DN11591_c0_g2_i620947	Hypothetical predicted protein	 -	7.226465102	28.93400388	0	6.18E-09	TRUE
TRINITY_DN114331_c0_g1_i118939	Hypothetical predicted protein	 -	6.710620892	109.3185015	1.035693386	6.34E-09	TRUE
TRINITY_DN2299_c0_g1_i2127018	Meiosis-specific nuclear structural protein 1	MNS1	1.997878058	157.6258514	39.4214818	6.62E-09	TRUE
TRINITY_DN59901_c0_g1_i2245449	Bone morphogenetic protein 2	BMP2	10.00499613	537.8984875	0.522616638	6.68E-09	TRUE
TRINITY_DN63943_c0_g1_i4253450	Hypothetical predicted protein	 -	8.348208271	62.98439379	0	6.78E-09	TRUE
TRINITY_DN2632_c6_g2_i2146696	Hypothetical predicted protein	 -	7.067776553	25.91750973	0	6.97E-09	TRUE
TRINITY_DN52569_c3_g1_i1229839	Hypothetical predicted protein	 -	8.526044889	257.6993894	0.691100573	7.01E-09	TRUE
TRINITY_DN9770_c0_g1_i10309504	Putative sodium-coupled neutral amino acid transporter 11	SLC38A11	-2.055467503	2.971901432	12.38368432	7.92E-09	TRUE
TRINITY_DN44533_c0_g1_i2207986	Tissue alpha-L-fucosidase	FUCA1	2.624269683	7.544101188	1.21567192	8.20E-09	TRUE
TRINITY_DN210116_c0_g2_i6113098	Allograft inflammatory factor 1	AIF1	-3.904936546	5.665835092	84.93160768	8.21E-09	TRUE
TRINITY_DN671_c0_g1_i11259523	Caprin-2	CAPRIN2	-4.423268767	14.82090515	317.6466115	8.34E-09	TRUE
TRINITY_DN181_c0_g1_i2189931	Tubulin beta chain	TUBB	3.824772826	700.1108058	49.43477444	8.44E-09	TRUE
TRINITY_DN1356_c0_g1_i544014	Cysteine--tRNA ligase	CARS1	7.184382383	28.10647096	0	8.76E-09	TRUE
TRINITY_DN4810_c0_g1_i9217898	Cell division control protein 42 homolog	CDC42	-3.792827688	2.355686739	32.97652945	1.06E-08	TRUE
TRINITY_DN3702_c0_g1_i10186576	Lymphoid-specific helicase	HELLS	2.194350113	16.00928118	3.513381371	1.08E-08	TRUE
TRINITY_DN10821_c0_g1_i210191	Hypothetical predicted protein	 -	8.180197273	78.22833173	0.174833387	1.09E-08	FALSE
TRINITY_DN1842_c0_g1_i1091887	Hypothetical predicted protein	 -	-6.896969337	0.911063703	107.3914834	1.10E-08	TRUE
TRINITY_DN15605_c1_g1_i166007	Hypothetical predicted protein	 -	6.99086995	24.58309384	0	1.13E-08	TRUE
TRINITY_DN206_c0_g1_i3110787	Alpha-actinin-2	ACTN2	-4.598241158	7.53136041	182.0901629	1.13E-08	TRUE
TRINITY_DN91750_c0_g1_i1300380	Hypothetical predicted protein	 -	3.281734187	5.096283353	0.522616638	1.23E-08	TRUE
TRINITY_DN20764_c0_g2_i2111258	Peptidyl-prolyl cis-trans isomerase FKBP2	FKBP2	1.715815977	704.3889581	214.4881368	1.29E-08	TRUE
TRINITY_DN1611_c0_g1_i170465	Ferritin heavy chain	FTH1	-3.107143077	20.21410775	173.8917237	1.33E-08	TRUE
TRINITY_DN19528_c0_g2_i1100361	Dehydrogenase/reductase SDR family member 7B	DHRS7B	-3.172114468	11.42173105	102.7632989	1.40E-08	TRUE
TRINITY_DN72528_c0_g1_i1269488	Hypothetical predicted protein	 -	-7.07397513	0	22.224562	1.45E-08	TRUE
TRINITY_DN3550_c0_g1_i10181586	cathepsin F	CTSF	3.198170505	28.80964117	3.132398153	1.47E-08	TRUE
TRINITY_DN9633_c0_g1_i9307522	E3 ubiquitin-protein ligase TRIM33	TRIM33	3.375060211	3.911552037	0.356860898	1.52E-08	TRUE
TRINITY_DN1089_c1_g1_i211117	Cobalamin binding intrinsic factor 	CBLIF	-7.503123022	1.227094112	219.9252376	1.52E-08	TRUE
TRINITY_DN1059_c0_g1_i37718	N-alpha-acetyltransferase 20	NAA20	2.148724902	141.863825	31.984304	1.61E-08	TRUE
TRINITY_DN28_c0_g1_i1157872	Hypothetical predicted protein	 -	-5.563233292	1093.95127	51724.88219	1.65E-08	TRUE
TRINITY_DN938130_c0_g1_i1303732	Hypothetical predicted protein	 -	-1.347440041	5.958613872	15.16816519	1.75E-08	TRUE
TRINITY_DN444095_c0_g3_i3207680	Hypothetical predicted protein	 -	1.437360613	54.09976991	20.0065212	1.76E-08	TRUE
TRINITY_DN51855_c0_g1_i1228164	Hypothetical predicted protein	 -	4.526976741	4.451481758	0	1.77E-08	TRUE
TRINITY_DN3150_c0_g1_i11168142	Cholecystokinin receptor type A	CCKAR	-4.349620949	1.780799726	36.49389783	1.77E-08	TRUE
TRINITY_DN5265_c1_g1_i3230026	Lysosomal alpha-glucosidase	GAA	-3.584631812	0.308624904	3.85988913	1.82E-08	TRUE
TRINITY_DN16434_c0_g1_i673164	Properdin	CFP	6.521875672	24.77840625	0.180009956	1.89E-08	TRUE
TRINITY_DN9044_c0_g3_i1298440	Hypothetical predicted protein	 -	7.717189281	56.73826395	0.180009956	2.02E-08	TRUE
TRINITY_DN3064_c0_g4_i2164559	Hypothetical predicted protein	 -	-6.623273321	0.588662906	58.86473212	2.24E-08	TRUE
TRINITY_DN4886_c0_g1_i4220197	N6-adenosine-methyltransferase non-catalytic subunit	METTL14	1.435619858	20.76835273	7.684991561	2.25E-08	TRUE
TRINITY_DN13797_c0_g2_i246252	Hypothetical predicted protein	 -	6.958298731	24.03782885	0	2.64E-08	TRUE
TRINITY_DN11393_c0_g1_i218319	Twist-related protein 2	TWIST2	6.759190904	20.93246864	0	2.67E-08	TRUE
TRINITY_DN15591_c0_g1_i165834	"10 kDa chaperonin, mitochondrial "	HSPE1	8.635083577	76.80922169	0	2.70E-08	TRUE
TRINITY_DN482031_c1_g1_i1218127	Hypothetical predicted protein	 -	4.96316213	75.97134979	2.433073235	2.71E-08	TRUE
TRINITY_DN2017_c0_g1_i3106648	Neuropeptide Y receptor type 1	NPY1R	-4.723616385	3.358881538	87.93183563	2.72E-08	TRUE
TRINITY_DN4369_c0_g1_i1205900	"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3"	MAGI3	-4.995753068	0	5.270998107	3.07E-08	TRUE
TRINITY_DN5632_c0_g3_i1238025	Hypothetical predicted protein	 -	7.955480911	173.8220916	0.702626595	3.19E-08	TRUE
TRINITY_DN3936_c0_g2_i3193647	Hypothetical predicted protein	 -	2.949754764	12.07654775	1.558278602	3.24E-08	TRUE
TRINITY_DN2387_c0_g1_i1133472	Hypothetical predicted protein	 -	2.842002874	132.6159082	18.48310149	3.24E-08	TRUE
TRINITY_DN89870_c1_g1_i1297577	Hypothetical predicted protein	 -	-1.622001355	4.220176941	12.92498134	3.38E-08	TRUE
TRINITY_DN678_c0_g2_i2260809	Hypothetical predicted protein	 -	8.086895136	52.54931235	0	3.49E-08	TRUE
TRINITY_DN3886_c1_g1_i1192214	Monoglyceride lipase 	MGLL	-3.670071186	0	2.10025484	3.69E-08	TRUE
TRINITY_DN1519_c0_g2_i161962	Hypothetical predicted protein	 -	7.549861279	36.21990391	0	3.70E-08	TRUE
TRINITY_DN9899_c0_g1_i10311283	"Solute carrier family 2, facilitated glucose transporter member 1 "	SLC2A1	2.989819825	13.93412819	1.753747081	3.73E-08	TRUE
TRINITY_DN5749_c0_g1_i7240629	Hypothetical predicted protein	 -	-5.288081504	0.308624904	12.54017999	3.99E-08	TRUE
TRINITY_DN1084_c0_g1_i410533	Hypothetical predicted protein	 -	7.098845528	26.49838746	0	4.38E-08	TRUE
TRINITY_DN10231_c0_g1_i73059	Brain protein I3	BRI3	2.607008493	102.4269223	16.82700542	4.56E-08	TRUE
TRINITY_DN14528_c0_g2_i154996	Cytochrome b-c1 complex subunit 8	UQCRQ	-1.652276964	206.2613965	648.4812068	4.58E-08	TRUE
TRINITY_DN2795_c0_g2_i1153850	"3-hydroxyanthranilate 3,4-dioxygenase"	HAAO	1.766806122	60.11931838	17.65220263	4.76E-08	TRUE
TRINITY_DN52083_c0_g1_i1228689	RNA-directed DNA polymerase from mobile element jockey	jockey\pol	6.251226616	20.53274775	0.174833387	4.76E-08	TRUE
TRINITY_DN4637_c0_g1_i4212901	WD repeat-containing protein 5	Wdr5	1.372498186	13.12951085	5.072864278	4.87E-08	TRUE
TRINITY_DN1086_c0_g1_i1210819	"Arginase-2, mitochondrial"	ARG2	-3.964441981	8.018416485	125.3679884	5.27E-08	TRUE
TRINITY_DN145885_c0_g1_i1555650	Hypothetical predicted protein	 -	-3.881734025	3.546788444	52.60592358	5.29E-08	TRUE
TRINITY_DN1546_c0_g2_i264740	Protein TFG	TFG	2.238993005	57.07216709	12.10505199	5.54E-08	TRUE
TRINITY_DN2089_c0_g2_i1112370	Mitochondrial folate transporter/carrier	SLC25A32	2.863424379	106.7427442	14.64841941	5.62E-08	TRUE
TRINITY_DN83_c1_g1_i4288539	60S ribosomal protein L18	RPL18	-3.150431642	53.45619197	474.359047	5.70E-08	TRUE
TRINITY_DN60550_c6_g1_i1246887	Hypothetical predicted protein	 -	2.61702625	16.05267909	2.612652371	5.81E-08	TRUE
TRINITY_DN8306_c0_g1_i3287242	MTOR-associated protein MEAK7 	MEAK7	1.837802215	35.63853043	9.978603058	6.48E-08	TRUE
TRINITY_DN4023_c0_g1_i1196229	RCC1 and BTB domain-containing protein 2	RCBTB2	1.501439192	15.83515017	5.583923472	6.51E-08	TRUE
TRINITY_DN5721_c0_g1_i10239990	Hypothetical predicted protein	 -	-7.277045895	0	25.57528678	6.51E-08	TRUE
TRINITY_DN8322_c0_g1_i5287518	"Phenylalanine--tRNA ligase alpha subunit, mitochondrial"	pheS	-3.586600987	0.3012194	3.869100808	6.51E-08	FALSE
TRINITY_DN9785_c0_g1_i11309680	"Dynein assembly factor 5, axonemal "	DNAAF5	5.190070264	9.841579007	0.180009956	6.51E-08	TRUE
TRINITY_DN1545_c0_g1_i464633	Ferric-chelate reductase 1	FRRS1	-5.081967438	8.903998632	301.8608006	6.78E-08	TRUE
TRINITY_DN3705_c0_g1_i4186633	Legumain	LGMN	1.235127056	32.02907322	13.60964995	6.81E-08	TRUE
TRINITY_DN942_c0_g1_i11304577	Hypothetical predicted protein	 -	-5.165704528	1.801981124	64.46411729	7.21E-08	TRUE
TRINITY_DN6115_c1_g1_i6248102	Dual specificity protein phosphatase 12	DUSP12	3.878456429	7.688610183	0.519457623	7.36E-08	TRUE
TRINITY_DN14505_c0_g1_i254734	Hypothetical predicted protein	 -	-3.361391333	4.543612854	46.36244456	7.61E-08	TRUE
TRINITY_DN12018_c0_g1_i126665	Hypothetical predicted protein	 -	6.654761054	19.47406971	0	8.47E-08	TRUE
TRINITY_DN252_c0_g1_i1141673	Natural killer cells antigen CD94	KLRD1	-6.053924206	44.662548	2967.075905	8.47E-08	TRUE
TRINITY_DN7250_c0_g1_i3269450	Hypothetical predicted protein	 -	5.632309404	612.7376333	12.34577866	8.47E-08	TRUE
TRINITY_DN26769_c2_g1_i1148704	Hypothetical predicted protein	 -	7.164649697	27.73495731	0	8.55E-08	TRUE
TRINITY_DN48622_c0_g2_i1219480	Hypothetical predicted protein	 -	-5.040722267	0	5.432821346	8.55E-08	TRUE
TRINITY_DN7055_c0_g1_i1266115	Large proline-rich protein BAG6 	BAG6	3.667197541	4.78128806	0.342606682	8.57E-08	TRUE
TRINITY_DN1093_c0_g1_i411662	Frizzled-7	FZD7	-5.353140245	2.433006826	98.69991654	9.07E-08	TRUE
TRINITY_DN74314_c1_g1_i3272626	Plasma kallikrein	KLKB1	4.93974432	8.26453231	0.176819519	9.23E-08	TRUE
TRINITY_DN918_c0_g1_i1300641	Clathrin heavy chain 1	CLTC	0.841072804	49.18241348	27.48301135	9.50E-08	TRUE
TRINITY_DN250_c0_g1_i1140781	C-type lectin domain family 4 member M	CLEC4M	-6.833594069	4.563759137	519.1435684	1.01E-07	TRUE
TRINITY_DN29680_c0_g1_i18160262	Hypothetical predicted protein	 -	4.250102868	63.06279261	3.305613384	1.01E-07	TRUE
TRINITY_DN2654_c0_g1_i1147716	BTB/POZ domain-containing protein KCTD5	KCTD5	7.638977953	38.50659511	0	1.02E-07	TRUE
TRINITY_DN1715_c1_g1_i180417	Tolloid-like protein 1	TLL1	-3.766661888	10.35602717	141.2348693	1.03E-07	TRUE
TRINITY_DN26476_c1_g1_i3147370	Hypothetical predicted protein	 -	-7.670667692	0	33.61789965	1.04E-07	TRUE
TRINITY_DN30077_c0_g2_i4161918	Hypothetical predicted protein	 -	4.108259004	81.70486954	4.743681595	1.05E-07	TRUE
TRINITY_DN127489_c1_g1_i335170	Hypothetical predicted protein	 -	3.318560052	36.74213725	3.695274851	1.05E-07	TRUE
TRINITY_DN3626_c0_g1_i10184218	F-BAR domain only protein 2	FCHO2	-6.075142339	0.308624904	21.65254779	1.08E-07	TRUE
TRINITY_DN11393_c0_g1_i818323	Twist-related protein 2	TWIST2	6.582724693	18.52064321	0	1.12E-07	TRUE
TRINITY_DN1202_c1_g1_i126800	Tubulin beta chain	TUBB	2.166737059	501.9424926	111.8197227	1.13E-07	TRUE
TRINITY_DN11808_c0_g1_i123890	"2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial"	COQ5	3.083778538	26.70110537	3.139107241	1.16E-07	TRUE
TRINITY_DN2165_c0_g1_i5117821	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	NAMT1	-3.45035375	5.566298492	61.38442239	1.17E-07	TRUE
TRINITY_DN35753_c1_g3_i1182508	Hypothetical predicted protein	 -	4.430808513	11.29153732	0.517440069	1.17E-07	TRUE
TRINITY_DN2079_c0_g2_i1111525	"Actin, cytoplasmic"	 -	-6.630518161	1.205912714	118.9360379	1.20E-07	TRUE
TRINITY_DN13379_c1_g3_i141929	Eukaryotic translation initiation factor 1A	Eif1a	1.540628412	264.6776752	90.97296218	1.23E-07	TRUE
TRINITY_DN6162_c0_g1_i5249059	Ubiquinol-cytochrome-c reductase complex assembly factor 1	UQCC1	2.356062182	6.273609165	1.227940005	1.25E-07	TRUE
